ID	ActiveDriverWGS	MutSig2CV_NC	NBR	oncodrivefml
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01147.3p-miR::TJU_CMC_MD2.ID01147.3p-miR	1	0.9978264169625103	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01148.5p-miR::TJU_CMC_MD2.ID01148.5p-miR	1	0.9939811153575437	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01149.3p-miR::TJU_CMC_MD2.ID01149.3p-miR	1	0.9946745601049679	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01150.3p-miR::TJU_CMC_MD2.ID01150.3p-miR	1	0.9990348758466386	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01151.3p-miR::TJU_CMC_MD2.ID01151.3p-miR	1	0.9999999854122048	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01152.3p-miR::TJU_CMC_MD2.ID01152.3p-miR	1	0.9999997877965742	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01153.3p-miR::TJU_CMC_MD2.ID01153.3p-miR	1	1.0	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01154.5p-miR::TJU_CMC_MD2.ID01154.5p-miR	1	0.9999999999999998	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01155.5p-miR::TJU_CMC_MD2.ID01155.5p-miR	1	0.9999999999999998	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01156.3p-miR::TJU_CMC_MD2.ID01156.3p-miR	1	0.9998293337807712	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01157.5p-miR::TJU_CMC_MD2.ID01157.5p-miR	1	1.0	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01158.3p-miR::TJU_CMC_MD2.ID01158.3p-miR	1	0.9974941616427945	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01159.5p-miR::TJU_CMC_MD2.ID01159.5p-miR	1	0.9999999999999998	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01160.3p-miR::TJU_CMC_MD2.ID01160.3p-miR	0.121202405867182	0.9904548274862471	0.32821019083268	0.23564
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01161.5p-miR::TJU_CMC_MD2.ID01161.5p-miR	1	1.0000000000000002	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01162.3p-miR::TJU_CMC_MD2.ID01162.3p-miR	1	0.9987462181252411	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01163.3p-miR::TJU_CMC_MD2.ID01163.3p-miR	1	0.9997898027215106	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01164.3p-miR::TJU_CMC_MD2.ID01164.3p-miR	1	1.0	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01165.3p-miR::TJU_CMC_MD2.ID01165.3p-miR	1	0.9993021698948181	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01166.3p-miR::TJU_CMC_MD2.ID01166.3p-miR	1	1.0	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01167.3p-miR::TJU_CMC_MD2.ID01167.3p-miR	0.088187852164868	0.10642838042485422	0.289711415871939	0.27907
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01168.5p-miR::TJU_CMC_MD2.ID01168.5p-miR	1	0.9999999999999998	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01169.5p-miR::TJU_CMC_MD2.ID01169.5p-miR	0.0904974583388661	0.012822992427554667	0.44481441201745	0.09292
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01171.3p-miR::TJU_CMC_MD2.ID01171.3p-miR	1	0.9997128318668439	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01172.3p-miR::TJU_CMC_MD2.ID01172.3p-miR	1	0.9919942135135402	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01173.3p-miR::TJU_CMC_MD2.ID01173.3p-miR	1	0.9949273733756354	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01174.5p-miR::TJU_CMC_MD2.ID01174.5p-miR	1	0.9949273733756354	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01175.3p-miR::TJU_CMC_MD2.ID01175.3p-miR	1	0.9949273733756354	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01176.5p-miR::TJU_CMC_MD2.ID01176.5p-miR	1	0.9991543711785907	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01178.5p-miR::TJU_CMC_MD2.ID01178.5p-miR	1	0.9992628740026607	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01179.3p-miR::TJU_CMC_MD2.ID01179.3p-miR	1	1.0	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01180.3p-miR::TJU_CMC_MD2.ID01180.3p-miR	0.0752290841079035	0.9969401376169519	0.265280789487206	0.05822
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01181.3p-miR::TJU_CMC_MD2.ID01181.3p-miR	1	0.9958192086729917	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01182.5p-miR::TJU_CMC_MD2.ID01182.5p-miR	1	0.9957830249522925	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01183.3p-miR::TJU_CMC_MD2.ID01183.3p-miR	1	0.9926348417672528	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01184.3p-miR::TJU_CMC_MD2.ID01184.3p-miR	1	0.9999999999999998	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01185.3p-miR::TJU_CMC_MD2.ID01185.3p-miR	1	0.9997054051805278	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01186.3p-miR::TJU_CMC_MD2.ID01186.3p-miR	1	1.0000000000000002	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01187.3p-miR::TJU_CMC_MD2.ID01187.3p-miR	1	0.9951762292376749	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01188.3p-miR::TJU_CMC_MD2.ID01188.3p-miR	1	0.997023760471454	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01189.5p-miR::TJU_CMC_MD2.ID01189.5p-miR	1	0.9983077701443408	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01190.5p-miR::TJU_CMC_MD2.ID01190.5p-miR	1	0.9999999999999998	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01191.5p-miR::TJU_CMC_MD2.ID01191.5p-miR	1	0.9996276757033051	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01193.3p-miR::TJU_CMC_MD2.ID01193.3p-miR	1	1.0000000000000002	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01194.3p-miR::TJU_CMC_MD2.ID01194.3p-miR	1	0.9999955908851363	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01195.3p-miR::TJU_CMC_MD2.ID01195.3p-miR	1	0.9999998917464928	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01196.3p-miR::TJU_CMC_MD2.ID01196.3p-miR	1	0.9999998917464928	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01197.3p-miR::TJU_CMC_MD2.ID01197.3p-miR	1	1.0	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01198.3p-miR::TJU_CMC_MD2.ID01198.3p-miR	1	0.9939682434288792	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01199.5p-miR::TJU_CMC_MD2.ID01199.5p-miR	1	0.9979970363355285	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01200.3p-miR::TJU_CMC_MD2.ID01200.3p-miR	1	0.9973062921379614	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01201.5p-miR::TJU_CMC_MD2.ID01201.5p-miR	1	0.9999999507982799	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01202.5p-miR::TJU_CMC_MD2.ID01202.5p-miR	1	0.9999720018033005	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01203.3p-miR::TJU_CMC_MD2.ID01203.3p-miR	1	0.9999720018033005	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01204.3p-miR::TJU_CMC_MD2.ID01204.3p-miR	1	0.9999999999999998	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01205.5p-miR::TJU_CMC_MD2.ID01205.5p-miR	1	1.0	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01206.3p-miR::TJU_CMC_MD2.ID01206.3p-miR	1	0.9999999999999998	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01207.3p-miR::TJU_CMC_MD2.ID01207.3p-miR	1	0.999979366853456	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01208.3p-miR::TJU_CMC_MD2.ID01208.3p-miR	0.0691177561785153	0.023875108229264873	0.0349011165780434	0.17742
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01209.3p-miR::TJU_CMC_MD2.ID01209.3p-miR	1	0.999979366853456	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01210.3p-miR::TJU_CMC_MD2.ID01210.3p-miR	1	0.9863586929022655	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01211.3p-miR::TJU_CMC_MD2.ID01211.3p-miR	1	0.9863586929022655	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01212.5p-miR::TJU_CMC_MD2.ID01212.5p-miR	1	0.9863586929022655	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01213.5p-miR::TJU_CMC_MD2.ID01213.5p-miR	1	0.9930206496397095	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01214.5p-miR::TJU_CMC_MD2.ID01214.5p-miR	1	0.9930206496397095	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01215.5p-miR::TJU_CMC_MD2.ID01215.5p-miR	1	1.0	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01216.3p-miR::TJU_CMC_MD2.ID01216.3p-miR	1	0.9985606501565889	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01217.5p-miR::TJU_CMC_MD2.ID01217.5p-miR	1	0.9998360500129106	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01218.3p-miR::TJU_CMC_MD2.ID01218.3p-miR	1	0.9976133175612084	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01219.3p-miR::TJU_CMC_MD2.ID01219.3p-miR	1	0.9984813085984116	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01220.5p-miR::TJU_CMC_MD2.ID01220.5p-miR	1	0.9976133175612084	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01221.3p-miR::TJU_CMC_MD2.ID01221.3p-miR	1	0.9952460818356715	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01222.3p-miR::TJU_CMC_MD2.ID01222.3p-miR	0.0507088612585795	0.9931087756981098	0.374527928057799	0.76378
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01223.5p-miR::TJU_CMC_MD2.ID01223.5p-miR	1	0.9972760284600726	0.374336046127464	0.23799
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01224.5p-miR::TJU_CMC_MD2.ID01224.5p-miR	1	1.0000000000000002	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01225.3p-miR::TJU_CMC_MD2.ID01225.3p-miR	1	0.9999999999999999	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01226.5p-miR::TJU_CMC_MD2.ID01226.5p-miR	1	0.9980663472513032	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01227.5p-miR::TJU_CMC_MD2.ID01227.5p-miR	1	0.9910657821457892	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01228.3p-miR::TJU_CMC_MD2.ID01228.3p-miR	1	0.9914489004362708	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01229.3p-miR::TJU_CMC_MD2.ID01229.3p-miR	0.064989518721739	0.9910657821457892	0.286526257428781	0.54671
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01230.3p-miR::TJU_CMC_MD2.ID01230.3p-miR	1	0.991426884414728	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01231.3p-miR::TJU_CMC_MD2.ID01231.3p-miR	1	1.0	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01232.3p-miR::TJU_CMC_MD2.ID01232.3p-miR	1	0.9999999999999999	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01233.3p-miR::TJU_CMC_MD2.ID01233.3p-miR	1	0.9999457704106892	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01234.3p-miR::TJU_CMC_MD2.ID01234.3p-miR	1	0.9999999999999998	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01235.3p-miR::TJU_CMC_MD2.ID01235.3p-miR	1	0.9999999999999998	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01236.5p-miR::TJU_CMC_MD2.ID01236.5p-miR	1	0.9999999999999999	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01237.3p-miR::TJU_CMC_MD2.ID01237.3p-miR	1	0.9999946003571472	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01238.5p-miR::TJU_CMC_MD2.ID01238.5p-miR	1	1.0000000000000002	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01239.3p-miR::TJU_CMC_MD2.ID01239.3p-miR	1	0.997051153691797	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01240.5p-miR::TJU_CMC_MD2.ID01240.5p-miR	0.0604823370763849	0.047084063637202786	0.236575546281293	0.9012
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01241.3p-miR::TJU_CMC_MD2.ID01241.3p-miR	1	0.9999454359445896	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01242.3p-miR::TJU_CMC_MD2.ID01242.3p-miR	1	0.9952067422194005	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01243.3p-miR::TJU_CMC_MD2.ID01243.3p-miR	1	0.9952851861856669	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01244.3p-miR::TJU_CMC_MD2.ID01244.3p-miR	1	0.9999899451385511	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01245.3p-miR::TJU_CMC_MD2.ID01245.3p-miR	1	0.9999899451385511	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01246.3p-miR::TJU_CMC_MD2.ID01246.3p-miR	1	0.9994609771488945	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01247.3p-miR::TJU_CMC_MD2.ID01247.3p-miR	1	0.9999999832673471	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01248.3p-miR::TJU_CMC_MD2.ID01248.3p-miR	1	0.9999999999999998	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01249.5p-miR::TJU_CMC_MD2.ID01249.5p-miR	0.0678749671330529	0.9854736520801728	0.0226004787678313	0.94499
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01250.3p-miR::TJU_CMC_MD2.ID01250.3p-miR	0.067617980180074	0.06063247519649431	0.326938843036618	0.77255
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01251.3p-miR::TJU_CMC_MD2.ID01251.3p-miR	1	0.9996747459232027	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01252.3p-miR::TJU_CMC_MD2.ID01252.3p-miR	1	0.9963581315798113	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01253.3p-miR::TJU_CMC_MD2.ID01253.3p-miR	1	0.9963581315798113	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01254.5p-miR::TJU_CMC_MD2.ID01254.5p-miR	0.0983195874141372	0.14500809962996905	0.00707032911827388	0.4541
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01255.5p-miR::TJU_CMC_MD2.ID01255.5p-miR	1	0.9925956962696402	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01256.3p-miR::TJU_CMC_MD2.ID01256.3p-miR	1	0.9975610174269284	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01257.3p-miR::TJU_CMC_MD2.ID01257.3p-miR	1	0.9999994626602975	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01258.3p-miR::TJU_CMC_MD2.ID01258.3p-miR	1	0.9999843792428639	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01259.3p-miR::TJU_CMC_MD2.ID01259.3p-miR	1	0.9999938591052815	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01260.3p-miR::TJU_CMC_MD2.ID01260.3p-miR	1	0.9996801386188863	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01261.5p-miR::TJU_CMC_MD2.ID01261.5p-miR	1	0.9998752657205519	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01262.3p-miR::TJU_CMC_MD2.ID01262.3p-miR	1	0.9999998074166728	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01263.5p-miR::TJU_CMC_MD2.ID01263.5p-miR	1	0.9963654402537281	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01264.3p-miR::TJU_CMC_MD2.ID01264.3p-miR	1	0.9927194015263473	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01265.3p-miR::TJU_CMC_MD2.ID01265.3p-miR	0.0902887396957139	0.024390444645647175	0.276112516785628	0.98928
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01266.3p-miR::TJU_CMC_MD2.ID01266.3p-miR	1	0.9906731589253155	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01267.3p-miR::TJU_CMC_MD2.ID01267.3p-miR	1	0.9999999983381521	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01269.3p-miR::TJU_CMC_MD2.ID01269.3p-miR	1	0.9955188862359137	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01270.3p-miR::TJU_CMC_MD2.ID01270.3p-miR	1	0.9955188862359137	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01271.3p-miR::TJU_CMC_MD2.ID01271.3p-miR	1	0.99859090390199	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01272.3p-miR::TJU_CMC_MD2.ID01272.3p-miR	1	0.9971499389596773	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01273.3p-miR::TJU_CMC_MD2.ID01273.3p-miR	1	0.9920152987175402	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01274.5p-miR::TJU_CMC_MD2.ID01274.5p-miR	1	0.9999999999999999	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01275.5p-miR::TJU_CMC_MD2.ID01275.5p-miR	1	1.0	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01276.5p-miR::TJU_CMC_MD2.ID01276.5p-miR	1	0.9956561240057672	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01277.5p-miR::TJU_CMC_MD2.ID01277.5p-miR	1	0.9929043897399509	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01278.3p-miR::TJU_CMC_MD2.ID01278.3p-miR	1	1.0	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01279.5p-miR::TJU_CMC_MD2.ID01279.5p-miR	1	1.0	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01280.3p-miR::TJU_CMC_MD2.ID01280.3p-miR	1	0.994151463626822	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01281.3p-miR::TJU_CMC_MD2.ID01281.3p-miR	1	0.9962297185281699	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01282.3p-miR::TJU_CMC_MD2.ID01282.3p-miR	1	0.9999999999999999	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01283.3p-miR::TJU_CMC_MD2.ID01283.3p-miR	1	1.0	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01284.3p-miR::TJU_CMC_MD2.ID01284.3p-miR	1	0.9900513325383549	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01285.3p-miR::TJU_CMC_MD2.ID01285.3p-miR	1	1.0	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01287.5p-miR::TJU_CMC_MD2.ID01287.5p-miR	0.158183640332102	0.9999224083215283	0.462839215321884	0.78971
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01288.3p-miR::TJU_CMC_MD2.ID01288.3p-miR	1	0.9978022631651114	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01289.5p-miR::TJU_CMC_MD2.ID01289.5p-miR	1	0.995831067003888	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01290.3p-miR::TJU_CMC_MD2.ID01290.3p-miR	1	0.9999999999999999	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01291.3p-miR::TJU_CMC_MD2.ID01291.3p-miR	1	1.0	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01292.5p-miR::TJU_CMC_MD2.ID01292.5p-miR	1	0.9999999999999998	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01293.5p-miR::TJU_CMC_MD2.ID01293.5p-miR	1	0.9999999999999999	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01294.3p-miR::TJU_CMC_MD2.ID01294.3p-miR	1	1.0	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01295.3p-miR::TJU_CMC_MD2.ID01295.3p-miR	1	0.9996371786436181	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01296.5p-miR::TJU_CMC_MD2.ID01296.5p-miR	1	0.994865521575651	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01297.5p-miR::TJU_CMC_MD2.ID01297.5p-miR	1	0.994865521575651	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01298.5p-miR::TJU_CMC_MD2.ID01298.5p-miR	1	0.998247758809742	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01299.3p-miR::TJU_CMC_MD2.ID01299.3p-miR	1	0.9972683053990518	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01300.3p-miR::TJU_CMC_MD2.ID01300.3p-miR	0.118690188241747	0.03851470986853287	0.413121855493413	0.81182
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01301.3p-miR::TJU_CMC_MD2.ID01301.3p-miR	1	0.9999720018033005	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01302.5p-miR::TJU_CMC_MD2.ID01302.5p-miR	1	0.9999720018033005	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01303.5p-miR::TJU_CMC_MD2.ID01303.5p-miR	1	0.9999999999999999	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01304.5p-miR::TJU_CMC_MD2.ID01304.5p-miR	1	0.9999999999999999	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01305.3p-miR::TJU_CMC_MD2.ID01305.3p-miR	1	0.9995701032072472	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01306.5p-miR::TJU_CMC_MD2.ID01306.5p-miR	1	0.9995701032072472	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01307.3p-miR::TJU_CMC_MD2.ID01307.3p-miR	1	0.9999792616601301	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01308.3p-miR::TJU_CMC_MD2.ID01308.3p-miR	1	0.9999792616601301	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01309.3p-miR::TJU_CMC_MD2.ID01309.3p-miR	0.0795149052957902	1.0	0.300084527918893	0.45331
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01310.3p-miR::TJU_CMC_MD2.ID01310.3p-miR	1	0.9999999999999998	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01311.3p-miR::TJU_CMC_MD2.ID01311.3p-miR	1	1.0	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01312.5p-miR::TJU_CMC_MD2.ID01312.5p-miR	1	0.9982714653414722	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01313.3p-miR::TJU_CMC_MD2.ID01313.3p-miR	0.0445852696108854	0.060596682360716275	0.0633600882354767	0.08877
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01314.5p-miR::TJU_CMC_MD2.ID01314.5p-miR	1	0.999987284609157	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01315.3p-miR::TJU_CMC_MD2.ID01315.3p-miR	1	0.9910609906337009	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01316.5p-miR::TJU_CMC_MD2.ID01316.5p-miR	0.222607253777737	0.9933565465279652	0.345483913609912	0.5549
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01317.5p-miR::TJU_CMC_MD2.ID01317.5p-miR	1	0.9997597325248844	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01318.3p-miR::TJU_CMC_MD2.ID01318.3p-miR	1	1.0000000000000002	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01319.5p-miR::TJU_CMC_MD2.ID01319.5p-miR	1	0.9999999999999998	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01320.3p-miR::TJU_CMC_MD2.ID01320.3p-miR	1	1.0	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01321.5p-miR::TJU_CMC_MD2.ID01321.5p-miR	1	1.0	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01322.3p-miR::TJU_CMC_MD2.ID01322.3p-miR	1	1.0	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01323.3p-miR::TJU_CMC_MD2.ID01323.3p-miR	1	0.9999999999999998	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01324.5p-miR::TJU_CMC_MD2.ID01324.5p-miR	0.141968829544361	1.0	0.277967659873757	0.59351
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01325.3p-miR::TJU_CMC_MD2.ID01325.3p-miR	0.110402116661033	1.0	0.302255086036923	0.7858
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01326.3p-miR::TJU_CMC_MD2.ID01326.3p-miR	1	0.995838764361082	1	NA
mirna_pre::tjumirna_pre::TJU_CMC_MD2.ID01327.3p-miR::TJU_CMC_MD2.ID01327.3p-miR	1	0.995838764361082	1	NA
