ID	ActiveDriverWGS	MutSig2CV_NC	NBR	oncodrivefml	Brown_observed	Fisher_observed	Brown_Scale_C_observed	Brown_DF_observed
mirna_mat::mirbase_mature::hsa-miR-7975::MIMAT0031178	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-7976::MIMAT0031179	1	NA	1	NA	1	1	1.7188699154899	2.32711036708089
mirna_mat::mirbase_mature::hsa-miR-7977::MIMAT0031180	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-7978::MIMAT0031181	1	NA	1	NA	1	1	1.7188699154899	2.32711036708089
mirna_mat::mirbase_mature::hsa-miR-802::MIMAT0004185	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8052::MIMAT0030979	1	0.997283389464298	1	NA	0.99996836024797	0.99999999665176	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8053::MIMAT0030980	1	0.990829909798346	1	NA	0.999796418062494	0.99999987059045	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8054::MIMAT0030981	1	0.996868515951941	1	NA	0.999960679658854	0.999999994869963	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8055::MIMAT0030982	1	0.991347299431075	1	NA	0.999813747852617	0.999999891324682	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8056::MIMAT0030983	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8057::MIMAT0030984	1	0.993349531285856	1	NA	0.999875527752867	0.999999950730643	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8058::MIMAT0030985	0.0589008144060945	0.997530609461983	0.26881216316505	0.22893	0.221281346390585	0.188204742109578	1.68599821775362	4.74496349744602
mirna_mat::mirbase_mature::hsa-miR-8059::MIMAT0030986	1	NA	1	NA	1	1	1.7188699154899	2.32711036708089
mirna_mat::mirbase_mature::hsa-miR-8060::MIMAT0030987	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8061::MIMAT0030988	1	0.993779321552843	1	NA	0.999887628076395	0.999999959691861	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8062::MIMAT0030989	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8063::MIMAT0030990	1	0.999955635924778	1	NA	0.999999941185941	0.999999999999985	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8064::MIMAT0030991	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8065::MIMAT0030992	1	0.997554787385874	1	NA	0.999973063507261	0.999999997558843	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8066::MIMAT0030993	1	0.993519939332309	1	NA	0.999880376880458	0.999999954427634	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8067::MIMAT0030994	1	0.999835070621307	1	NA	0.999999562705347	0.999999999999252	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8068::MIMAT0030995	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8069::MIMAT0030996	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8070::MIMAT0030997	1	0.999986637073271	1	NA	0.999999990596742	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8071::MIMAT0030998	1	0.994631365459182	1	NA	0.99991030934952	0.999999974106407	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8071::MIMAT0030998_1	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8072::MIMAT0030999	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8073::MIMAT0031000	1	0.996257929137701	1	NA	0.999948366204155	0.999999991241993	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8074::MIMAT0031001	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8075::MIMAT0031002	1	0.992911398603173	1	NA	0.999862756026052	0.999999940317747	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8076::MIMAT0031003	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8077::MIMAT0031004	1	0.997136700723338	1	NA	0.999965710843444	0.999999996079129	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8078::MIMAT0031005	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8079::MIMAT0031006	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8080::MIMAT0031007	1	0.999713755323959	1	NA	0.999998984639278	0.99999999999609	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8081::MIMAT0031008	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8082::MIMAT0031009	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8083::MIMAT0031010	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8084::MIMAT0031011	1	0.999606089544997	1	NA	0.999998346171668	0.99999999998981	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8085::MIMAT0031012	1	0.997350222272148	1	NA	0.999969542667557	0.999999996893002	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8086::MIMAT0031013	1	0.990927063074487	1	NA	0.999799713089645	0.99999987466934	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8087::MIMAT0031014	1	0.99597470383642	1	NA	0.999942270098586	0.999999989096767	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8088::MIMAT0031015	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-8089::MIMAT0031016	0.066090691995602	1	0.2475276129354	0.93001	0.386777720709981	0.398090021343781	1.68599821775362	4.74496349744602
mirna_mat::mirbase_mature::hsa-miR-873-3p::MIMAT0022717	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-873-5p::MIMAT0004953	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-874-3p::MIMAT0004911	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-874-5p::MIMAT0026718	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-875-3p::MIMAT0004923	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-875-5p::MIMAT0004922	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-876-3p::MIMAT0004925	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-876-5p::MIMAT0004924	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-877-3p::MIMAT0004950	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-877-5p::MIMAT0004949	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-885-3p::MIMAT0004948	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-885-5p::MIMAT0004947	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-887-3p::MIMAT0004951	1	0.0306590223354893	0.287279733344972	0.86327	0.297670678050007	0.282400887376489	1.68599821775362	4.74496349744602
mirna_mat::mirbase_mature::hsa-miR-887-5p::MIMAT0026720	1	0.999993860190917	1	NA	0.999999997134119	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-888-3p::MIMAT0004917	1	0.999881845521674	1	NA	0.99999973729862	0.999999999999725	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-888-5p::MIMAT0004916	1	0.999881845521674	1	NA	0.99999973729862	0.999999999999725	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-889-3p::MIMAT0004921	1	0.997938254000122	1	NA	0.999979246983254	0.999999998537061	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-889-5p::MIMAT0026719	1	0.997849913936861	1	NA	0.999977872271735	0.99999999834073	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-890::MIMAT0004912	1	0.999881845521674	1	NA	0.99999973729862	0.999999999999725	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-891a-3p::MIMAT0026717	1	0.999936061376753	1	NA	0.999999897198381	0.999999999999956	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-891a-5p::MIMAT0004902	1	0.999936061376753	1	NA	0.999999897198381	0.999999999999956	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-891b::MIMAT0004913	1	0.999881845521674	1	NA	0.99999973729862	0.999999999999725	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-892a::MIMAT0004907	1	0.999881845521674	1	NA	0.99999973729862	0.999999999999725	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-892b::MIMAT0004918	1	0.999881845521674	1	NA	0.99999973729862	0.999999999999725	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-892c-3p::MIMAT0025858	1	0.999881845521674	1	NA	0.99999973729862	0.999999999999725	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-892c-5p::MIMAT0025857	1	0.999881845521674	1	NA	0.99999973729862	0.999999999999725	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-9-3p::MIMAT0000442	0.0563761385961169	0.0932062311884119	0.185465335010611	0.4814	0.0919838262539073	0.0530519308394401	1.68599821775362	4.74496349744602
mirna_mat::mirbase_mature::hsa-miR-9-3p::MIMAT0000442_1	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-9-3p::MIMAT0000442_2	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-9-5p::MIMAT0000441	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-9-5p::MIMAT0000441_1	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-9-5p::MIMAT0000441_2	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-920::MIMAT0004970	1	0.999831363439456	1	NA	0.999999547598421	0.999999999999201	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-921::MIMAT0004971	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-922::MIMAT0004972	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-924::MIMAT0004974	1	0.999609778261016	1	NA	0.999998369777363	0.999999999990094	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-92a-1-5p::MIMAT0004507	1	NA	1	NA	1	1	1.7188699154899	2.32711036708089
mirna_mat::mirbase_mature::hsa-miR-92a-2-5p::MIMAT0004508	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-92a-3p::MIMAT0000092	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-92a-3p::MIMAT0000092_1	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-92b-3p::MIMAT0003218	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-92b-5p::MIMAT0004792	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-93-3p::MIMAT0004509	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-93-5p::MIMAT0000093	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-933::MIMAT0004976	1	0.996706319469009	1	NA	0.99995752272129	0.999999994030097	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-934::MIMAT0004977	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-935::MIMAT0004978	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-936::MIMAT0004979	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-937-3p::MIMAT0004980	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-937-5p::MIMAT0022938	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-938::MIMAT0004981	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-939-3p::MIMAT0022939	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-939-5p::MIMAT0004982	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-940::MIMAT0004983	1	0.999978402717477	1	NA	0.999999980419296	0.999999999999998	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-941::MIMAT0004984	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-941::MIMAT0004984_1	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-941::MIMAT0004984_2	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-941::MIMAT0004984_3	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-942-3p::MIMAT0026734	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-942-5p::MIMAT0004985	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-943::MIMAT0004986	1	0.999991600939031	1	NA	0.999999995374496	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-944::MIMAT0004987	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-95-3p::MIMAT0000094	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-95-5p::MIMAT0026473	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-96-3p::MIMAT0004510	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-96-5p::MIMAT0000095	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-98-3p::MIMAT0022842	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-98-5p::MIMAT0000096	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-99a-3p::MIMAT0004511	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-99a-5p::MIMAT0000097	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::mirbase_mature::hsa-miR-99b-3p::MIMAT0004678	1	NA	1	NA	1	1	1.7188699154899	2.32711036708089
mirna_mat::mirbase_mature::hsa-miR-99b-5p::MIMAT0000689	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00001.5p-miR::TJU_CMC_MD2.ID00001.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00002.5p-miR::TJU_CMC_MD2.ID00002.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00003.5p-miR::TJU_CMC_MD2.ID00003.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00005.5p-miR::TJU_CMC_MD2.ID00005.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00006.3p-miR::TJU_CMC_MD2.ID00006.3p-miR	0.0293435100822369	0.0433089614515537	0.160239853049432	0.83195	0.0578569725185387	0.0265130445771404	1.68599821775362	4.74496349744602
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00007.3p-miR::TJU_CMC_MD2.ID00007.3p-miR	1	NA	1	NA	1	1	1.7188699154899	2.32711036708089
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00008.3p-miR::TJU_CMC_MD2.ID00008.3p-miR	1	NA	1	NA	1	1	1.7188699154899	2.32711036708089
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00009.3p-miR::TJU_CMC_MD2.ID00009.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00010.3p-miR::TJU_CMC_MD2.ID00010.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00011.3p-miR::TJU_CMC_MD2.ID00011.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00011.5p-miR::TJU_CMC_MD2.ID00011.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00012.3p-miR::TJU_CMC_MD2.ID00012.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00013.3p-miR::TJU_CMC_MD2.ID00013.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00014.3p-miR::TJU_CMC_MD2.ID00014.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00015.5p-miR::TJU_CMC_MD2.ID00015.5p-miR	1	NA	1	NA	1	1	1.7188699154899	2.32711036708089
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00016.5p-miR::TJU_CMC_MD2.ID00016.5p-miR	1	0.999103571497365	1	NA	0.999994189613224	0.99999999987986	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00017.3p-miR::TJU_CMC_MD2.ID00017.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00018.5p-miR::TJU_CMC_MD2.ID00018.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00019.3p-miR::TJU_CMC_MD2.ID00019.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00020.5p-miR::TJU_CMC_MD2.ID00020.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00021.5p-miR::TJU_CMC_MD2.ID00021.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00022.3p-miR::TJU_CMC_MD2.ID00022.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00023.3p-miR::TJU_CMC_MD2.ID00023.3p-miR	1	0.997634268752129	1	NA	0.999974390619037	0.999999997789369	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00024.5p-miR::TJU_CMC_MD2.ID00024.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00025.5p-miR::TJU_CMC_MD2.ID00025.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00026.3p-miR::TJU_CMC_MD2.ID00026.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00027.5p-miR::TJU_CMC_MD2.ID00027.5p-miR	1	0.997735828192951	1	NA	0.999976052256423	0.999999998062173	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00028.3p-miR::TJU_CMC_MD2.ID00028.3p-miR	1	0.997735828192951	1	NA	0.999976052256423	0.999999998062173	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00029.5p-miR::TJU_CMC_MD2.ID00029.5p-miR	1	0.991662864345566	1	NA	0.999824050852138	0.999999902809664	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00030.3p-miR::TJU_CMC_MD2.ID00030.3p-miR	1	0.991662864345566	1	NA	0.999824050852138	0.999999902809664	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00031.3p-miR::TJU_CMC_MD2.ID00031.3p-miR	1	0.99165711992124	1	NA	0.999823865132612	0.999999902608207	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00032.5p-miR::TJU_CMC_MD2.ID00032.5p-miR	1	0.991408948281867	1	NA	0.999815776694968	0.999999893635993	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00033.5p-miR::TJU_CMC_MD2.ID00033.5p-miR	1	0.99889052331895	1	NA	0.999991951258473	0.999999999772194	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00034.3p-miR::TJU_CMC_MD2.ID00034.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00035.3p-miR::TJU_CMC_MD2.ID00035.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00036.3p-miR::TJU_CMC_MD2.ID00036.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00037.3p-miR::TJU_CMC_MD2.ID00037.3p-miR	1	0.9910304150987	1	NA	0.999803197697573	0.9999998789132	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00038.3p-miR::TJU_CMC_MD2.ID00038.3p-miR	1	0.9910304150987	1	NA	0.999803197697573	0.9999998789132	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00039.3p-miR::TJU_CMC_MD2.ID00039.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00040.5p-miR::TJU_CMC_MD2.ID00040.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00041.3p-miR::TJU_CMC_MD2.ID00041.3p-miR	1	0.999988098029091	1	NA	0.999999992121296	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00041.5p-miR::TJU_CMC_MD2.ID00041.5p-miR	1	0.999988098029091	1	NA	0.999999992121296	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00042.3p-miR::TJU_CMC_MD2.ID00042.3p-miR	1	NA	1	NA	1	1	1.7188699154899	2.32711036708089
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00043.5p-miR::TJU_CMC_MD2.ID00043.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00044.3p-miR::TJU_CMC_MD2.ID00044.3p-miR	1	0.998749920540747	1	NA	0.999990341114068	0.999999999674112	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00045.5p-miR::TJU_CMC_MD2.ID00045.5p-miR	1	0.998749920540747	1	NA	0.999990341114068	0.999999999674112	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00046.3p-miR::TJU_CMC_MD2.ID00046.3p-miR	1	0.99995969323936	1	NA	0.999999949202666	0.999999999999989	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00046.5p-miR::TJU_CMC_MD2.ID00046.5p-miR	1	0.99995969323936	1	NA	0.999999949202666	0.999999999999989	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00047.3p-miR::TJU_CMC_MD2.ID00047.3p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00048.5p-miR::TJU_CMC_MD2.ID00048.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00049.5p-miR::TJU_CMC_MD2.ID00049.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00050.5p-miR::TJU_CMC_MD2.ID00050.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00051.3p-miR::TJU_CMC_MD2.ID00051.3p-miR	1	NA	1	NA	1	1	1.7188699154899	2.32711036708089
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00052.3p-miR::TJU_CMC_MD2.ID00052.3p-miR	1	0.99876016935852	1	NA	0.999990461883266	0.999999999682064	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00053.5p-miR::TJU_CMC_MD2.ID00053.5p-miR	1	0.999667971483718	1	NA	0.999998726263643	0.999999999993898	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00054.5p-miR::TJU_CMC_MD2.ID00054.5p-miR	1	0.989976531071605	1	NA	0.999766680210481	0.999999830886009	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00055.5p-miR::TJU_CMC_MD2.ID00055.5p-miR	1	1	1	NA	1	1	1.96357211035013	3.05565554143572
mirna_mat::tjumirna_mature::TJU_CMC_MD2.ID00056.3p-miR::TJU_CMC_MD2.ID00056.3p-miR	0.0201304264565033	0.996542531198348	0.175742897319984	0.78248	0.197947365777029	0.161009869608382	1.68599821775362	4.74496349744602
